accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
UT71847108	UT_000	UT001095,UT001353,UT001835,UT002093,UT002566,UT002822	626.35	[M+CH3COO]-	134730807	C30H50NO7P	1.7966666666666666
UT12797033	UT_000	UT001517,UT002256,UT002981	787.6	[M+CH3COO]-	134731794	C41H81N2O6P	20.636666666666667
UT46062425	UT_000	UT001148,UT001887,UT002620	780.5499999999998	[M-H]-	134732283	C44H80NO8P	31.346666666666664
UT05012713	UT_000	UT001165,UT001416,UT001906,UT002156,UT002639,UT002884	728.56	[M-H]-	134732561	C41H80NO7P	39.451666666666675
UT90399279	UT_000	UT001440,UT002180,UT002908	800.56	[M-H]-	134732721	C47H80NO7P	26.436666666666667
UT40285992	UT_000	UT001081,UT001345,UT001819,UT002085,UT002552,UT002814	552.33	[M+CH3COO]-	134732898	C24H48NO7P	2.0083333333333333
UT84175616	UT_000	UT001168,UT001169,UT001909,UT001910,UT002642,UT002643	754.58	[M-H]-	134733228	C43H82NO7P	41.67
UT52471468	UT_000	UT001250,UT001991,UT002722	788.54	[M-H]-	134733262	C42H80NO10P	36.9
UT88241607	UT_000	UT001037,UT001774,UT002508	826.56	[M+CH3COO]-	134733609	C43H78NO8P	11.99
UT49224858	UT_000	UT001147,UT001885,UT002618	756.5499999999998	[M-H]-	134733649	C42H80NO8P	33.300000000000004
UT29966037	UT_000	UT001061,UT001797,UT002530	872.64	[M+CH3COO]-	134733746	C46H88NO8P	36.28666666666667
UT97596397	UT_000	UT001181,UT001439,UT001923,UT002179,UT002655,UT002907	802.5766666666667	[M-H]-	134733970	C47H82NO7P	37.52166666666667
UT44345614	UT_000	UT001172,UT001425,UT001913,UT002165,UT002646,UT002893	778.5766666666667	[M-H]-	134734287	C45H82NO7P	36.050000000000004
UT47274668	UT_000	UT001267,UT002008,UT002739	803.6266666666667	[M+CH3COO]-	134734367	C42H85N2O6P	32.52
UT14268182	UT_000	UT001126,UT001864,UT002596	772.59	[M-H]-	134734646	C43H84NO8P	42.46666666666667
UT59365643	UT_000	UT001806,UT002539	852.61	[M+CH3COO]-	134734653	C46H84NO7P	29.205
UT40201760	UT_000	UT001415,UT002155,UT002883	702.54	[M-H]-	134734766	C39H78NO7P	41.77333333333333
UT16430509	UT_000	UT001366,UT002107,UT002835	714.5099999999999	[M-H]-	134735007	C39H74NO8P	18.94666666666667
UT81016149	UT_000	UT001379,UT002120,UT002848	800.62	[M-H]-	134735154	C45H88NO8P	45.82
UT97168303	UT_000	UT001914	776.56	[M-H]-	134735199	C45H80NO7P	30.86
UT70436470	UT_000	UT001144,UT001882,UT002615	736.4900000000001	[M-H]-	134735324	C41H72NO8P	11.38
UT66887136	UT_000	UT001085,UT001349,UT001824,UT002089,UT002556,UT002818	578.35	[M+CH3COO]-	134736196	C26H50NO7P	1.9433333333333334
UT72330060	UT_000	UT001834	630.38	[M+CH3COO]-	134736779	C30H54NO7P	2.32
UT83488831	UT_000	UT001050,UT001319,UT001787,UT002060,UT002520	866.5899999999999	[M+CH3COO]-	134737026	C46H82NO8P	17.674
UT22968481	UT_000	UT001414,UT002154,UT002882	764.56	[M-H]-	134737056	C44H80NO7P	31.593333333333334
UT47745865	UT_000	UT001049,UT001318,UT001786,UT002059,UT002519,UT002787	842.59	[M+CH3COO]-	134737138	C44H82NO8P	18.900000000000002
UT71608127	UT_000	UT001420,UT002160,UT002888	752.56	[M-H]-	134737296	C43H80NO7P	34.5
UT27211137	UT_000	UT001089,UT001351,UT001828,UT002091,UT002560,UT002820	608.39	[M+CH3COO]-	134737591	C28H56NO7P	3.535
UT23519908	UT_000	UT001174,UT001430,UT001916,UT002170,UT002648,UT002898	726.54	[M-H]-	134737678	C41H78NO7P	29.113333333333333
UT16934307	UT_000	UT001801,UT002534	916.6	[M+CH3COO]-	134737800	C50H84NO8P	16.62
UT11923135	UT_000	UT001741,UT002477	776.55	[M+CH3COO]-	134738060	C39H76NO8P	15.545
UT90068740	UT_000	UT001052,UT001789,UT002522	866.59	[M+CH3COO]-	134738104	C46H82NO8P	15.526666666666666
UT67628164	UT_000	UT001135,UT001873,UT002606	768.5499999999998	[M-H]-	134738259	C43H80NO8P	26.113333333333333
UT22464669	UT_000	UT001499,UT002237,UT002964	838.56	[M-H]-	134738381	C46H82NO10P	30.13
UT33732417	UT_000	UT001164,UT001905,UT002638	748.5300000000001	[M-H]-	134739168	C43H76NO7P	22.36
UT40624666	UT_000	UT001078,UT001341,UT001816,UT002081,UT002549,UT002810	804.61	[M+CH3COO]-	134739324	C42H84NO7P	30.623333333333335
UT43143445	UT_000	UT001210,UT001468,UT001952,UT002208,UT002684,UT002936	795.52	[M-H]-	134739335	C44H77O10P	9.991666666666665
UT74877345	UT_000	UT001400,UT002140,UT002869	836.52	[M-H]-	134739774	C49H76NO8P	11.236666666666666
UT84910297	UT_000	UT001001,UT001736,UT002472	788.5433333333334	[M+CH3COO]-	134740015	C40H76NO8P	13.26
UT20107267	UT_000	UT001259,UT001511,UT002000,UT002250,UT002731,UT002975	791.63	[M+CH3COO]-	134740356	C41H85N2O6P	31.921666666666667
UT84745501	UT_000	UT001055,UT001792,UT002525	838.56	[M+CH3COO]-	134740617	C44H78NO8P	11.17
UT40428224	UT_000	UT001204,UT001946,UT002678	747.52	[M-H]-	134741077	C40H77O10P	20.65
UT49413692	UT_000	UT001445,UT002185,UT002913	748.5300000000001	[M-H]-	134741149	C43H76NO7P	22.36
UT19398960	UT_000	UT001044,UT001313,UT001781,UT002054,UT002514,UT002782	870.62	[M+CH3COO]-	134741245	C46H86NO8P	29.365
UT85509023	UT_000	UT001429,UT002169,UT002897	802.5733333333334	[M-H]-	134741270	C47H82NO7P	33.18333333333334
UT05938502	UT_000	UT001072,UT001810,UT002543	852.61	[M+CH3COO]-	134741509	C46H84NO7P	23.416666666666668
UT18103458	UT_000	UT001086,UT001825,UT002557	576.33	[M+CH3COO]-	134741825	C26H48NO7P	1.7433333333333332
UT83686051	UT_000	UT001497,UT002235,UT002962	812.54	[M-H]-	134742113	C44H80NO10P	28.58
UT34267734	UT_000	UT001157,UT001898,UT002631	798.6	[M-H]-	134742305	C45H86NO8P	44.580000000000005
UT33752499	UT_000	UT001503,UT002241,UT002968	786.5300000000001	[M-H]-	134742365	C42H78NO10P	21.473333333333333
UT22084430	UT_000	UT001359,UT002099,UT002828	714.5099999999999	[M-H]-	134742719	C39H74NO8P	20.95
UT75958352	UT_000	UT001464,UT002204,UT002932	462.3	[M-H]-	134743131	C23H46NO6P	2.936666666666667
UT08313939	UT_000	UT001334,UT002074,UT002803	804.61	[M+CH3COO]-	134743552	C42H84NO7P	31.103333333333335
UT20342741	UT_000	UT002194	782.61	[M-H]-	134743645	C45H86NO7P	43.91
UT90591421	UT_000	UT001500,UT002238,UT002965	836.54	[M-H]-	134744335	C46H80NO10P	27.633333333333336
UT82637370	UT_000	UT001155,UT001896,UT002629	788.52	[M-H]-	134744561	C45H76NO8P	14.840000000000002
UT18215693	UT_000	UT001256,UT001507,UT001997,UT002246,UT002728,UT002972	848.54	[M-H]-	134744799	C47H80NO10P	27.396666666666665
UT94483860	UT_000	UT001034,UT001771,UT002506	878.59	[M+CH3COO]-	134744996	C47H82NO8P	20.05
UT55436914	UT_000	UT001427,UT002167,UT002895	806.6033333333334	[M-H]-	134745840	C47H86NO7P	42.13333333333333
UT02405938	UT_000	UT001404,UT002144,UT002873	730.5766666666667	[M-H]-	134746452	C41H82NO7P	45.76
UT29758576	UT_000	UT001323,UT002064,UT002792	930.7199999999999	[M+CH3COO]-	134746493	C50H98NO8P	50.89666666666667
UT13240531	UT_000	UT001444,UT002184,UT002912	752.56	[M-H]-	134746543	C43H80NO7P	29.786666666666665
UT91670080	UT_000	UT001185,UT001186,UT001927,UT001928,UT002659,UT002660	756.59	[M-H]-	134746892	C43H84NO7P	43.63666666666666
UT36739897	UT_000	UT001062,UT001798,UT002531	896.64	[M+CH3COO]-	134746929	C48H88NO8P	34.66
UT60641543	UT_000	UT001176,UT001435,UT001918,UT002175,UT002650,UT002903	776.56	[M-H]-	134747053	C45H80NO7P	26.345
UT89267288	UT_000	UT001395,UT002135,UT002864	812.52	[M-H]-	134747217	C47H76NO8P	13.393333333333333
UT75641006	UT_000	UT001003,UT001282,UT001738,UT002023,UT002474,UT002751	812.5433333333334	[M+CH3COO]-	134747882	C42H76NO8P	12.25
UT18023781	UT_000	UT001016,UT001293,UT001752,UT002034,UT002488,UT002762	814.5583333333333	[M+CH3COO]-	134747905	C42H78NO8P	16.19666666666667
UT06772851	UT_000	UT001447,UT002187,UT002915	730.5733333333334	[M-H]-	134748033	C41H82NO7P	41.85666666666666
UT98983494	UT_000	UT001201,UT001462,UT001943,UT002202,UT002675,UT002930	436.2799999999999	[M-H]-	134748036	C21H44NO6P	3.0633333333333326
UT06731993	UT_000	UT001117,UT001370,UT001855,UT002111,UT002586,UT002839	752.52	[M-H]-	134748042	C42H76NO8P	22.98
UT39381747	UT_000	UT001098,UT001836,UT002567	724.4900000000001	[M-H]-	134748356	C40H72NO8P	15.786666666666667
UT93056771	UT_000	UT001125,UT001863,UT002595	740.52	[M-H]-	134748365	C41H76NO8P	24.546666666666667
UT54783481	UT_000	UT001182,UT001443,UT001924,UT002183,UT002656,UT002911	724.5299999999999	[M-H]-	134748789	C41H76NO7P	24.505
UT40901347	UT_000	UT001059,UT001795,UT002528	906.62	[M+CH3COO]-	134748913	C49H86NO8P	27.713333333333335
UT41647277	UT_000	UT001453,UT002193,UT002921	756.59	[M-H]-	134749130	C43H84NO7P	38.06
UT91444771	UT_000	UT001178,UT001436,UT001920,UT002176,UT002652,UT002904	772.5299999999999	[M-H]-	134749208	C45H76NO7P	19.566666666666666
UT78884878	UT_000	UT001008,UT001744,UT002480	824.5466666666666	[M+CH3COO]-	134749329	C43H76NO8P	11.81
UT19224527	UT_000	UT001071,UT001336,UT001809,UT002076,UT002542,UT002805	826.6	[M+CH3COO]-	134749483	C44H82NO7P	23.084999999999997
UT77454500	UT_000	UT001423,UT002163,UT002891	784.62	[M-H]-	134749578	C45H88NO7P	47.11000000000001
UT25358091	UT_000	UT001325,UT002066,UT002794	874.65	[M+CH3COO]-	134749614	C46H90NO8P	43.123333333333335
UT60146491	UT_000	UT001158,UT001899,UT002632	796.59	[M-H]-	134749778	C45H84NO8P	34.11666666666667
UT63518711	UT_000	UT001137,UT001387,UT001875,UT002127,UT002608,UT002856	762.5100000000001	[M-H]-	134750450	C43H74NO8P	14.641666666666666
UT93028104	UT_000	UT001327,UT002068	924.67	[M+CH3COO]-	134750984	C50H92NO8P	43.78
UT62490002	UT_000	UT001331,UT002072,UT002800	830.63	[M+CH3COO]-	134751786	C44H86NO7P	37.81
UT58941902	UT_000	UT001405,UT002145,UT002874	726.54	[M-H]-	134751850	C41H78NO7P	31.28333333333333
UT42372023	UT_000	UT001064,UT001326,UT001800,UT002067,UT002533,UT002795	918.62	[M+CH3COO]-	134751934	C50H86NO8P	22.083333333333332
UT93791474	UT_000	UT001100,UT001838,UT002097,UT002569	688.4925000000001	[M-H]-	134752535	C37H72NO8P	19.560000000000002
UT30371265	UT_000	UT001219,UT001472,UT001961,UT002212	869.535	[M-H]-	134752630	C50H79O10P	8.0175
UT47178789	UT_000	UT001340,UT002080,UT002809	832.6433333333333	[M+CH3COO]-	134753346	C44H88NO7P	39.99
UT77653562	UT_000	UT001152,UT001891,UT002624	794.57	[M-H]-	134753945	C45H82NO8P	35.76
UT64867960	UT_000	UT001119,UT001857,UT002589	726.5099999999999	[M-H]-	134754031	C40H74NO8P	16.923333333333336
UT34552039	UT_000	UT001142,UT002613	760.49	[M-H]-	134754227	C43H72NO8P	10.735
UT48345070	UT_000	UT001040,UT001307,UT001777,UT002048,UT002511,UT002776	846.62	[M+CH3COO]-	134754501	C44H86NO8P	33.836666666666666
UT92220454	UT_000	UT001369,UT002110,UT002838	730.54	[M-H]-	134754557	C40H78NO8P	31.013333333333335
UT13722557	UT_000	UT001504,UT002242,UT002969	814.56	[M-H]-	134755189	C44H82NO10P	30.679999999999996
UT48636172	UT_000	UT001006,UT001742,UT002478	802.56	[M+CH3COO]-	134755479	C41H78NO8P	16.28333333333333
UT67430387	UT_000	UT001324,UT002065,UT002793	840.58	[M+CH3COO]-	134755532	C44H80NO8P	14.073333333333332
UT63850902	UT_000	UT001271,UT002012,UT002742	843.66	[M+CH3COO]-	134755548	C45H89N2O6P	34.053333333333335
UT22647844	UT_000	UT001030,UT001767,UT002502	830.59	[M+CH3COO]-	134756061	C43H82NO8P	23.669999999999998
UT03995505	UT_000	UT001438,UT002178,UT002906	764.56	[M-H]-	134756672	C44H80NO7P	35.36
UT04900591	UT_000	UT001428,UT002168,UT002896	804.59	[M-H]-	134756860	C47H84NO7P	38.10333333333333
UT97914492	UT_000	UT001254,UT001995,UT002726	808.5099999999999	[M-H]-	134756891	C44H76NO10P	20.74333333333333
UT11029370	UT_000	UT001093,UT001832,UT002564	600.33	[M+CH3COO]-	134756974	C28H48NO7P	1.6733333333333331
UT34053406	UT_000	UT001403,UT002143,UT002872	866.57	[M-H]-	134756999	C51H82NO8P	19.72666666666667
UT11148252	UT_000	UT001278,UT002020,UT002748	857.6733333333333	[M+CH3COO]-	134757653	C46H91N2O6P	43.129999999999995
UT28379773	UT_000	UT001149,UT001393,UT001888,UT002133,UT002621,UT002862	804.5533333333333	[M-H]-	134758124	C46H80NO8P	29.24666666666667
UT07652871	UT_000	UT001120,UT001858,UT002590	774.5099999999999	[M-H]-	134758273	C44H74NO8P	14.0
UT46125029	UT_000	UT001292,UT002033,UT002761	816.58	[M+CH3COO]-	134759603	C42H80NO8P	19.819999999999997
UT82514051	UT_000	UT001419,UT002159,UT002887	754.58	[M-H]-	134759606	C43H82NO7P	40.153333333333336
UT55248994	UT_000	UT001180,UT001922,UT002654	778.58	[M-H]-	134759926	C45H82NO7P	39.71
UT80974025	UT_000	UT001012,UT001748,UT002484	790.56	[M+CH3COO]-	134760016	C40H78NO8P	18.580000000000002
UT91678047	UT_000	UT001166,UT001167,UT001417,UT001907,UT001908,UT002157,UT002640,UT002641,UT002885	726.54	[M-H]-	134760121	C41H78NO7P	32.87888888888889
UT72539910	UT_000	UT001386,UT002126,UT002855	764.52	[M-H]-	134760218	C43H76NO8P	18.69333333333333
UT75071971	UT_000	UT001211,UT001953,UT002685	793.5	[M-H]-	134760221	C44H75O10P	7.673333333333333
UT68880588	UT_000	UT001161,UT001407,UT001902,UT002147,UT002635,UT002876	722.5100000000001	[M-H]-	134760384	C41H74NO7P	22.465000000000003
UT81033324	UT_000	UT001129,UT001381,UT001867,UT002122,UT002600,UT002850	794.57	[M-H]-	134760407	C45H82NO8P	32.171666666666674
UT99492008	UT_000	UT001046,UT001783,UT002516	866.59	[M+CH3COO]-	134760549	C46H82NO8P	21.69333333333333
UT14429675	UT_000	UT001145,UT001883,UT002616	784.4900000000001	[M-H]-	134760783	C45H72NO8P	9.290000000000001
UT74736897	UT_000	UT001258,UT001510,UT001999,UT002249,UT002730	763.6	[M+CH3COO]-	134760890	C39H81N2O6P	23.266
UT00046524	UT_000	UT001068,UT001805,UT002538	848.58	[M+CH3COO]-	134760912	C46H80NO7P	19.09
UT70140505	UT_000	UT001454,UT002922	784.62	[M-H]-	134761081	C45H88NO7P	44.07
UT85879016	UT_000	UT001057,UT001793,UT002526	860.64	[M+CH3COO]-	134761165	C45H88NO8P	38.343333333333334
UT50266185	UT_000	UT001043,UT001312,UT001780,UT002053,UT002781	872.634	[M+CH3COO]-	134761255	C46H88NO8P	34.562
UT68579578	UT_000	UT001107,UT001362,UT001845,UT002102,UT002576,UT002831	736.4899999999999	[M-H]-	134761276	C41H72NO8P	15.18
UT87484019	UT_000	UT001023,UT001300,UT001760,UT002041,UT002495,UT002769	816.5749999999999	[M+CH3COO]-	134761553	C42H80NO8P	18.11
UT79988681	UT_000	UT001033,UT001770,UT002505	852.5733333333334	[M+CH3COO]-	134761583	C45H80NO8P	17.726666666666663
UT70412476	UT_000	UT001291,UT002032,UT002760	818.59	[M+CH3COO]-	134761736	C42H82NO8P	25.253333333333334
UT50746925	UT_000	UT001104,UT001842,UT002573	744.5499999999998	[M-H]-	134761958	C41H80NO8P	34.04333333333333
UT76626354	UT_000	UT001026,UT001302,UT001763,UT002043,UT002498,UT002771	838.5599999999998	[M+CH3COO]-	134762022	C44H78NO8P	12.431666666666665
